"sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop","went_on_backorder"
2977336,274,8,81,243,543,793,79,287,499,827,48,"No",0,0.99,0.98,0,"No","No","No","Yes","No","No"
2072759,13,2,0,0,0,0,2,7,17,20,3,"No",0,1,0.95,0,"No","No","No","Yes","No","Yes"
1717936,0,2,0,26,44,64,0,0,0,0,0,"No",0,0.99,0.91,0,"No","No","Yes","Yes","No","Yes"
1703396,6,2,0,10,10,10,0,0,0,0,1,"No",0,0.27,0.35,0,"Yes","No","No","Yes","No","Yes"
1731205,0,2,0,12,20,22,0,1,1,1,0,"No",0,0.52,0.41,0,"Yes","No","Yes","Yes","No","Yes"
1866281,0,8,0,102,116,160,0,3,3,3,18,"No",0,0.92,0.93,0,"No","No","No","Yes","No","Yes"
1899204,495,12,0,0,0,0,2,5,5,5,1,"No",0,0.58,0.58,0,"Yes","No","No","Yes","No","No"
1746638,9,8,0,60,80,100,19,60,89,108,0,"No",0,0.98,0.98,0,"No","No","No","Yes","No","Yes"
2262091,137,8,0,0,0,0,1,14,26,44,3,"No",0,0.99,0.96,0,"Yes","No","No","Yes","No","No"
2050110,2,4,0,0,0,0,0,0,0,1,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
3143045,191,8,8,84,280,448,39,97,260,340,29,"No",0,0.87,0.91,0,"No","No","No","Yes","No","No"
1171664,9,8,9,0,6,15,3,11,21,30,1,"No",0,0.81,0.89,0,"No","No","No","Yes","No","No"
1718005,5,2,0,0,0,0,0,0,0,0,0,"No",0,0.53,0.54,0,"Yes","No","No","Yes","No","No"
1179745,4,8,0,0,0,0,0,0,0,4,0,"No",0,0.84,0.48,0,"No","No","No","Yes","No","No"
1944922,8,9,0,0,0,0,0,0,0,1,1,"No",0,0.68,0.66,0,"No","No","Yes","Yes","No","No"
1479864,357,16,16,0,0,0,19,62,120,170,31,"No",0,0.89,0.8,0,"No","No","Yes","Yes","No","No"
2142002,179,2,0,0,0,0,0,0,0,0,21,"No",0,1,1,0,"Yes","No","Yes","Yes","No","No"
2920442,1,8,1,4,6,10,1,3,4,10,1,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
3019176,500,8,53,207,472,747,52,142,302,380,61,"No",0,0.86,0.77,0,"No","No","No","Yes","No","No"
1685374,6,2,0,45,108,171,6,10,22,22,1,"No",0,0.91,0.89,0,"Yes","No","No","Yes","No","Yes"
1633400,0,2,0,13,13,13,0,0,0,0,0,"No",0,0.62,0.62,0,"No","No","No","Yes","No","Yes"
2801688,557,8,0,0,0,0,1,17,18,23,2,"No",0,0.96,0.95,0,"No","No","Yes","Yes","No","No"
1527974,50,2,0,0,13,26,5,8,14,16,0,"No",0,0.97,0.98,0,"Yes","No","No","Yes","No","No"
1485168,3,12,0,0,0,0,0,0,0,1,0,"No",0,0.27,0.22,0,"No","No","No","Yes","No","No"
2151737,20,8,1,0,0,0,0,2,7,9,14,"No",0,0.78,0.71,0,"No","No","No","Yes","No","No"
1184077,23,8,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2161812,101,4,0,0,0,0,16,18,34,49,0,"No",0,0.98,0.96,0,"Yes","No","No","Yes","No","No"
1591874,1059,8,216,1560,3360,4800,671,2029,3896,6195,584,"No",0,0.77,0.59,0,"No","No","No","Yes","No","No"
2265457,101,8,0,0,0,0,0,0,3,5,2,"No",0,0.96,0.98,0,"Yes","No","Yes","Yes","No","No"
3150967,37,8,0,7,7,7,7,17,42,70,1,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1348567,0,2,0,12,12,12,0,0,0,0,1,"No",0,0.9,0.85,0,"No","No","Yes","Yes","No","Yes"
3077720,2,2,0,0,1,2,1,2,2,3,0,"No",0,0.92,0.92,0,"No","No","No","Yes","No","No"
2842558,151,5,156,358,623,965,116,397,687,937,65,"No",0,0.99,0.98,1,"No","No","No","Yes","No","No"
1383548,605,8,0,0,0,0,0,79,83,90,0,"No",0,0.95,0.94,0,"No","No","No","Yes","No","No"
2131977,114,8,2,124,229,304,44,127,263,379,52,"No",0,0.76,0.84,0,"No","No","No","Yes","No","No"
1582023,1,8,0,3,4,6,2,3,9,12,1,"No",0,0.99,0.98,0,"No","No","No","Yes","No","Yes"
1678060,1,8,0,2,2,3,0,0,0,0,0,"No",0,0,0,0,"Yes","No","No","Yes","No","Yes"
2994889,1,8,5,5,15,25,2,10,17,26,1,"No",0,0.88,0.83,0,"No","No","No","Yes","No","No"
2295868,-9,12,4,510,510,737,37,183,421,637,39,"No",0,0.58,0.44,12,"Yes","No","No","Yes","No","Yes"
1773576,6,8,0,0,0,0,0,2,4,8,1,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2872363,30,52,0,0,0,0,0,0,0,0,0,"No",0,0.82,0.84,0,"No","No","No","Yes","No","No"
1235448,26,2,22,60,120,180,29,106,179,231,41,"No",0,0.73,0.82,0,"No","No","No","Yes","No","Yes"
2026802,2,12,0,0,1,2,2,3,5,7,0,"No",0,0.78,0.78,0,"No","No","No","Yes","No","Yes"
1983282,1,4,0,10,10,10,2,3,5,5,2,"No",0,0.86,0.88,0,"Yes","No","No","Yes","No","No"
2976968,4,8,0,0,0,0,0,0,0,1,1,"No",0,0.78,0.75,0,"Yes","No","No","Yes","No","No"
1880987,13,9,0,0,0,0,0,0,0,0,0,"No",0,0.9,0.82,0,"No","No","No","Yes","No","No"
1526905,1,8,0,13,20,34,5,11,18,27,1,"No",0,0.99,0.99,0,"No","No","Yes","Yes","No","Yes"
3273335,51,8,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2818796,13,12,0,2,2,4,0,10,16,23,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
3193719,11,8,0,0,0,1,1,1,6,7,0,"No",0,1,0.99,0,"No","No","Yes","Yes","No","No"
1915735,2,2,0,3,6,7,0,0,0,0,0,"No",0,0.78,0.78,0,"Yes","No","No","Yes","No","No"
1154863,10,8,0,0,0,0,0,0,0,0,2,"No",0,-99,-99,0,"No","No","No","Yes","No","No"
2076436,51,9,0,0,0,0,0,0,1,1,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
1115456,26,8,0,30,90,120,5,31,63,89,0,"No",0,0.94,0.97,0,"No","No","No","Yes","No","No"
3029304,0,5,0,5,7,7,0,0,0,0,0,"No",0,0.65,0.71,0,"No","No","Yes","Yes","No","No"
1715042,50,8,62,0,60,114,16,80,151,201,17,"No",0,0.71,0.66,0,"No","No","No","Yes","No","No"
3061217,34,8,5,50,65,85,3,24,45,63,6,"No",0,0.36,0.44,6,"Yes","No","No","Yes","No","No"
1215858,0,2,0,7,8,8,0,2,2,2,0,"No",0,0.48,0.53,2,"Yes","No","Yes","Yes","No","Yes"
3160807,15,8,0,0,0,0,0,1,1,3,1,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
2843371,3,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.79,0,"No","No","Yes","Yes","No","No"
3043539,100,NA,0,0,0,0,0,49,254,494,1,"No",0,-99,-99,0,"Yes","No","No","Yes","No","No"
2926161,32,8,0,0,0,12,2,11,22,38,3,"No",0,0.99,0.99,0,"No","No","Yes","Yes","No","No"
2198396,8,8,0,0,0,0,0,0,0,0,0,"No",0,0.98,0.98,0,"No","No","No","Yes","No","No"
3108060,16,8,0,0,0,0,0,0,0,0,0,"No",0,0.48,0.36,0,"No","No","No","Yes","No","No"
2920220,35,52,0,0,0,0,0,0,1,2,77,"No",0,0.77,0.73,0,"Yes","No","No","Yes","No","No"
1122522,5,8,0,0,0,2,0,1,2,4,2,"No",0,0.48,0.53,0,"No","No","No","Yes","No","No"
1216872,10,8,0,0,0,0,1,1,1,2,0,"No",0,0.15,0.34,0,"No","No","No","Yes","No","No"
1343925,0,NA,0,2,2,2,0,0,0,0,1,"No",0,-99,-99,0,"Yes","No","Yes","Yes","No","Yes"
1728873,5,12,0,0,1,1,0,0,0,0,0,"No",0,0.78,0.78,0,"Yes","No","No","Yes","No","No"
2206630,0,8,0,3,4,5,0,0,1,4,0,"No",0,0.93,0.85,0,"No","No","No","Yes","No","Yes"
2022814,565,2,505,1273,2681,4025,608,1609,2497,3602,340,"No",0,0.91,0.89,0,"No","No","No","Yes","No","No"
1228108,14,4,0,6,15,15,3,9,23,36,0,"No",0,0.77,0.8,0,"No","No","No","Yes","No","No"
2185299,1,8,0,10,20,25,6,13,15,21,0,"No",0,0.84,0.77,0,"No","No","No","Yes","No","Yes"
3223808,29,8,0,0,0,0,0,0,0,0,0,"No",0,0.95,0.77,0,"No","No","No","Yes","No","No"
3138940,15,2,0,18,36,54,4,18,37,51,6,"No",0,0.91,0.94,0,"No","No","Yes","Yes","No","No"
1932152,878,8,0,0,0,0,0,0,5,6,2,"No",0,1,0.84,0,"No","No","No","Yes","No","No"
1654119,0,2,0,19,29,34,0,0,0,0,0,"No",0,0.8,0.82,0,"No","No","Yes","Yes","No","Yes"
3019773,38,8,0,0,100,100,7,17,39,72,6,"No",0,0.63,0.76,0,"No","No","No","Yes","No","No"
2072943,791,12,639,1720,3120,4420,455,1567,2946,4644,494,"No",0,0.94,0.89,0,"No","No","No","Yes","No","No"
3078381,2,8,0,0,0,0,0,0,0,0,0,"No",0,0.82,0.84,0,"No","No","No","Yes","No","No"
3106207,15,2,0,0,0,0,0,0,0,0,0,"No",0,0.91,0.95,0,"No","No","No","Yes","No","No"
1794768,21,4,0,0,0,0,0,0,0,0,1,"No",0,0.24,0.14,0,"Yes","No","No","Yes","No","No"
1341151,5,2,0,2,4,6,1,2,5,9,0,"No",0,0.95,0.97,0,"No","No","No","Yes","No","No"
1536926,8,8,0,0,0,0,0,0,0,0,1,"No",0,1,0.99,0,"No","No","No","Yes","No","No"
3165435,3,8,0,0,0,1,1,2,3,4,0,"No",0,0.82,0.81,0,"No","No","No","Yes","No","No"
1858403,57,12,28,380,616,864,104,321,547,856,57,"No",16,0.66,0.69,0,"No","No","No","Yes","No","Yes"
1295989,15,2,0,0,0,0,0,2,4,6,0,"No",0,0.99,0.94,0,"No","No","No","Yes","No","No"
2060397,2,4,0,15,15,30,4,8,11,15,0,"No",0,0.91,0.93,0,"No","No","No","Yes","No","Yes"
1282055,198,8,27,278,608,998,89,321,695,922,230,"No",30,0.89,0.82,0,"No","No","No","Yes","No","No"
1875407,900,8,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1930425,13,8,1,25,53,81,7,20,42,52,5,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2058940,3,9,0,2,4,4,0,0,0,0,0,"No",0,0.68,0.66,0,"Yes","No","No","Yes","No","No"
1346287,5,NA,0,0,0,0,0,1,4,5,0,"No",0,-99,-99,0,"Yes","No","No","Yes","No","No"
1689666,0,2,0,85,125,125,0,0,0,0,0,"No",0,0.92,0.87,0,"Yes","No","No","Yes","No","No"
2220637,0,8,0,20,20,30,0,0,0,0,0,"No",0,1,0.97,0,"No","No","No","Yes","No","No"
1782446,1230,12,0,550,550,550,0,10,10,10,1,"No",0,0.58,0.58,0,"Yes","No","No","Yes","No","No"
3191800,0,8,0,3,5,7,0,2,3,5,0,"No",1,0.82,0.81,0,"No","No","No","Yes","No","No"
1675878,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.78,0.78,0,"No","No","No","Yes","No","No"
2174785,5,8,0,0,0,0,0,0,0,0,0,"No",0,0.82,0.89,0,"No","No","No","Yes","No","No"
1683883,20,12,0,0,8,8,3,4,18,27,3,"No",0,0.86,0.94,0,"No","No","No","Yes","No","No"
2203105,2,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.76,0,"Yes","No","No","Yes","No","No"
2000174,5,8,0,0,0,0,0,0,1,1,0,"No",0,0.8,0.83,0,"No","No","No","Yes","No","No"
1676220,0,5,0,16,16,16,0,0,0,0,0,"No",0,0.68,0.69,0,"Yes","No","Yes","Yes","No","Yes"
2860340,8,2,0,0,0,0,0,0,0,0,1,"No",0,0.92,0.91,0,"Yes","No","No","Yes","No","No"
1638968,6,3,0,3,3,3,1,5,5,5,0,"No",0,0.99,0.98,0,"Yes","No","Yes","Yes","No","No"
1272202,36,4,0,0,0,0,0,0,0,0,0,"No",0,0.77,0.8,0,"Yes","No","No","Yes","No","No"
1732017,12,2,0,0,0,0,0,1,2,3,0,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
1989413,0,12,0,9,18,27,1,7,17,21,2,"No",0,0.78,0.78,0,"No","No","No","Yes","No","Yes"
3065527,1,8,0,3,5,6,0,2,4,5,0,"No",0,0.82,0.81,0,"No","No","No","Yes","No","No"
2201138,22,NA,0,0,0,0,7,11,36,45,3,"No",0,-99,-99,0,"No","No","No","No","No","No"
2274813,98,52,0,0,0,0,0,0,0,0,1,"No",0,0.88,0.94,0,"Yes","No","No","No","No","No"
1398598,1073,8,2,0,0,0,8,32,82,109,21,"No",0,1,1,0,"No","No","No","Yes","No","No"
2939970,5,9,0,0,0,0,0,0,0,0,0,"No",0,0.94,0.83,0,"No","No","No","Yes","No","No"
2177821,6,8,0,0,0,0,0,0,0,0,1,"No",0,0.37,0.36,0,"No","No","No","Yes","No","No"
1616045,10,8,0,0,0,0,0,0,0,0,0,"No",0,0.98,0.99,0,"No","No","No","Yes","No","No"
1189426,0,8,2,13,18,28,4,7,11,17,0,"No",0,1,0.99,0,"No","No","No","Yes","No","No"
3004949,7,8,0,0,0,0,0,0,0,0,0,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
1817665,11,8,0,0,0,0,0,0,0,0,0,"No",0,0.92,0.96,0,"Yes","No","No","Yes","No","No"
3211946,91,NA,0,0,0,0,0,1,2,3,0,"No",0,-99,-99,0,"No","No","No","Yes","No","No"
2814525,11,8,0,10,19,34,1,15,32,38,0,"No",0,0.7,0.73,0,"No","No","No","Yes","No","No"
1437902,9,8,0,0,4,16,4,8,23,27,0,"No",0,0.8,0.82,0,"No","No","No","Yes","No","No"
2931667,882,4,718,216,648,984,169,459,958,1470,265,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1481496,216,8,64,352,688,944,90,292,523,901,85,"No",0,0.99,0.97,0,"No","No","No","Yes","No","No"
1722495,20,8,0,0,0,0,0,0,0,0,0,"No",0,0.79,0.78,0,"No","No","No","Yes","No","No"
2185488,316,2,144,390,810,1290,151,382,549,617,171,"No",0,0.99,0.95,0,"Yes","No","No","Yes","No","No"
2277434,178,8,0,55,55,55,7,35,101,171,83,"No",0,0.98,0.94,0,"No","No","No","Yes","No","No"
1122202,864,4,611,3198,5574,7950,975,2556,4724,7145,405,"No",0,0.82,0.78,3,"No","No","No","Yes","No","No"
1541932,0,8,20,61,121,161,11,52,109,171,0,"No",0,0.95,0.86,0,"No","No","No","Yes","No","Yes"
1425599,34,8,0,0,0,0,0,1,1,3,4,"No",0,0.99,0.99,0,"Yes","No","No","Yes","No","No"
2032560,2,8,0,0,0,0,0,0,0,0,1,"No",0,0.67,0.69,0,"No","No","Yes","Yes","No","No"
1335853,5,15,0,9,16,20,4,8,12,17,0,"No",0,0.93,0.91,0,"No","No","No","Yes","No","Yes"
2127796,78,NA,0,0,0,0,3,7,11,17,3,"No",0,-99,-99,0,"Yes","No","No","Yes","No","No"
2246661,56,10,0,2138,3638,5138,767,1990,3095,4483,274,"No",0,0.51,0.63,45,"No","No","No","Yes","No","Yes"
2024418,4,2,0,1,3,4,1,2,4,5,1,"No",0,0.95,0.96,0,"No","No","Yes","Yes","No","No"
1220691,4774,4,0,0,0,0,36,91,209,353,38,"No",0,0.97,0.91,0,"No","No","Yes","Yes","No","No"
1980927,46,52,0,0,0,0,2,6,13,22,4,"No",0,0.62,0.62,0,"Yes","No","No","Yes","No","No"
1692411,21,8,0,0,0,0,0,0,0,0,1,"No",0,1,0.99,0,"No","No","Yes","Yes","No","No"
1566874,0,2,0,5,5,5,0,2,2,2,1,"No",0,0.42,0.36,0,"Yes","No","No","Yes","No","Yes"
2990688,4,3,0,0,0,0,0,0,0,0,1,"No",0,0.94,0.96,0,"Yes","No","No","Yes","No","No"
1226777,28,8,16,19,28,64,9,25,56,78,15,"No",0,0.82,0.87,0,"No","No","No","Yes","No","No"
2277338,5,12,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.76,0,"Yes","No","No","Yes","No","No"
1972400,23,8,0,0,0,0,0,0,4,4,0,"No",0,0.98,0.97,0,"No","No","Yes","Yes","No","No"
3146962,7,9,0,0,0,0,0,0,0,0,0,"No",0,0.94,0.83,0,"Yes","No","No","Yes","No","No"
2017642,1102,4,52,588,1512,2436,32,45,45,45,369,"No",0,0.93,0.94,0,"Yes","No","No","Yes","No","No"
2068475,5,8,0,0,0,0,0,0,0,0,1,"No",0,0,0.5,0,"Yes","No","Yes","Yes","No","No"
1644296,35,8,0,0,0,0,0,0,0,0,1,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1135988,0,8,0,1008,1008,1008,0,0,0,0,0,"No",0,0,0,20,"No","No","No","Yes","No","Yes"
2943877,9,9,0,0,0,0,0,0,1,1,0,"No",0,0.85,0.82,0,"No","No","No","Yes","No","No"
1211820,6,2,0,0,0,0,0,0,2,2,0,"No",0,0.94,0.95,0,"No","No","No","Yes","No","No"
2241743,23,8,0,0,0,0,0,1,3,3,1,"No",0,0.88,0.85,0,"No","No","Yes","Yes","No","No"
1788126,19,8,0,0,0,0,0,1,1,1,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1800101,13,2,0,10,30,55,2,11,32,44,3,"No",0,1,0.99,0,"No","No","No","Yes","No","No"
2179014,3,8,0,9,14,19,1,6,12,16,1,"No",0,0.92,0.92,0,"No","No","No","Yes","No","No"
1126055,122,8,46,294,420,588,63,227,386,605,146,"No",0,0.84,0.71,0,"No","No","Yes","Yes","No","No"
1429326,130,8,0,0,36,84,21,63,123,207,23,"No",0,0.9,0.9,0,"No","No","No","Yes","No","No"
1707020,168,8,60,80,240,360,69,199,363,588,46,"No",0,0.94,0.9,0,"No","No","No","Yes","No","No"
2264048,31,8,0,0,0,0,0,0,0,0,0,"No",0,1,0.88,0,"No","No","Yes","Yes","No","No"
1734922,3,8,0,0,0,0,0,0,0,0,0,"No",0,0.84,0.89,0,"No","No","No","Yes","No","No"
1246113,50,8,0,0,0,0,0,0,0,1,0,"No",0,0.95,0.96,0,"No","No","No","Yes","No","No"
2061103,10,2,28,24,72,96,0,0,0,0,6,"No",0,0.88,0.81,0,"No","No","No","Yes","No","No"
1308226,112,8,1,0,0,0,7,31,65,89,17,"No",0,0.42,0.4,0,"No","No","Yes","Yes","No","No"
1445311,58,4,5,10,35,35,9,17,61,95,11,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1215626,95,2,0,0,0,0,2,13,18,23,0,"No",0,0.94,0.86,0,"No","No","No","Yes","No","No"
1512419,8,8,0,0,0,0,0,2,4,8,0,"No",0,0.94,0.97,0,"No","No","No","Yes","No","No"
3245260,68,8,0,8,25,49,9,25,45,76,166,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1450341,4,4,0,1,2,2,0,0,0,0,0,"No",0,0.86,0.88,0,"Yes","No","No","Yes","No","No"
2204548,11,8,0,0,0,0,0,0,0,1,2,"No",0,0.93,0.85,0,"No","No","No","Yes","No","No"
2853629,33,2,0,0,0,0,1,4,11,15,0,"No",0,0.86,0.71,0,"No","No","No","Yes","No","No"
1588201,338,NA,0,0,0,0,14,46,84,126,26,"No",0,-99,-99,0,"Yes","No","No","No","No","No"
1577871,34,NA,0,0,0,0,3,6,8,14,1,"No",0,-99,-99,0,"Yes","No","Yes","Yes","No","No"
1829291,2,2,1,2,4,7,1,2,2,2,0,"No",0,0.81,0.85,0,"No","No","Yes","Yes","No","Yes"
1765077,32,2,0,0,0,0,0,3,5,6,0,"No",0,0.92,0.94,0,"No","No","No","Yes","No","No"
1291907,25,8,0,0,0,0,0,0,0,0,0,"No",0,0.96,0.94,0,"No","No","No","Yes","No","No"
1606288,121,8,0,0,0,0,0,0,0,0,2,"No",0,1,0.92,0,"No","No","No","Yes","No","No"
2000680,-6,2,8,12,12,12,11,37,42,42,0,"No",0,0.62,0.62,6,"No","No","No","Yes","No","Yes"
1975086,5,12,0,0,0,0,0,0,0,0,0,"No",0,0.74,0.74,0,"No","No","No","Yes","No","No"
2246054,78,4,0,0,0,0,1,14,14,45,0,"No",0,0.73,0.78,0,"Yes","No","No","Yes","No","No"
2190878,7,9,0,0,0,0,0,0,0,0,1,"No",0,0.7,0.66,0,"No","No","No","Yes","No","No"
1809026,348,8,5,0,0,0,17,52,104,167,42,"No",0,-99,0,0,"No","No","No","Yes","No","No"
3259852,7,2,0,2,6,10,3,5,8,10,0,"No",0,1,0.82,0,"Yes","No","No","Yes","No","No"
2254190,2,8,0,32,48,64,13,32,45,65,4,"No",0,0.95,0.95,0,"No","No","No","Yes","No","Yes"
1313799,0,9,0,5,7,7,0,0,0,0,0,"No",0,0.69,0.68,0,"Yes","No","No","Yes","No","No"
2209258,15,2,0,0,0,0,1,4,10,11,0,"No",0,0.73,0.69,0,"No","No","Yes","Yes","No","No"
1907309,3,2,0,0,0,0,0,0,0,0,0,"No",0,0.68,0.64,0,"No","No","No","Yes","No","No"
2852405,2065,8,0,0,0,0,0,0,1,1,2,"No",0,0.84,0.92,0,"No","No","No","Yes","No","No"
3228688,11,8,0,0,0,12,1,1,1,11,0,"No",0,0.54,0.31,0,"No","No","Yes","Yes","No","No"
1863021,11,2,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.95,0,"Yes","No","No","Yes","No","No"
2999249,1,8,0,0,0,0,0,0,0,0,0,"No",0,0.97,0.98,0,"No","No","No","Yes","No","No"
1750739,3910,52,0,0,0,0,20,38,68,116,30,"No",0,0.95,0.86,0,"Yes","No","No","No","No","No"
3194342,99,2,0,0,0,0,2,4,4,4,0,"No",0,0.88,0.88,0,"Yes","No","Yes","Yes","No","No"
1916874,299,8,15,144,360,540,99,260,590,878,93,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2112173,3,8,0,0,0,0,0,0,1,1,1,"No",0,0.78,0.76,0,"Yes","No","No","Yes","No","No"
1718598,1371,2,42,1728,3600,5472,615,1330,2209,3272,643,"No",0,0.77,0.59,0,"Yes","No","Yes","Yes","No","No"
1625069,3389,8,1390,4260,9960,15246,1498,4971,10289,16417,1411,"No",0,0.92,0.8,0,"No","No","Yes","Yes","No","No"
2895399,11,2,0,0,0,12,1,4,6,10,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1852552,1,8,0,4,7,10,1,4,8,10,2,"No",0,0.43,0.46,0,"No","No","Yes","Yes","No","Yes"
2870344,18,12,0,13,28,28,2,10,19,35,0,"No",0,0.73,0.79,0,"No","No","No","Yes","No","No"
3045751,4,9,0,0,0,0,0,0,0,0,1,"No",0,0.7,0.77,0,"No","No","No","Yes","No","No"
1430669,201,13,78,59,171,311,37,145,301,467,68,"No",0,0.79,0.75,0,"No","No","No","Yes","No","No"
1803880,140,8,0,0,0,0,0,0,0,0,1,"No",0,0.69,0.57,0,"No","No","No","Yes","No","No"
2962968,72,16,0,0,0,0,0,1,4,7,2,"No",0,0.66,0.64,0,"No","No","No","Yes","No","No"
1199838,48,2,24,69,132,195,30,72,141,199,24,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2122448,18,8,0,46,46,46,0,0,1,9,0,"No",0,0.5,0.52,0,"Yes","No","No","Yes","No","No"
2062945,-17,2,0,109,169,229,50,82,185,277,35,"No",0,0.73,0.73,17,"No","No","No","Yes","No","Yes"
2951831,41,8,9,93,138,194,18,73,119,180,18,"No",0,0.5,0.46,0,"No","No","No","Yes","No","No"
3224762,3,8,0,0,0,0,0,0,0,0,1,"No",0,0.37,0.34,0,"No","No","No","Yes","No","No"
1274195,8,4,0,0,0,0,0,0,0,0,0,"No",0,0.77,0.8,0,"No","No","No","Yes","No","No"
1708244,5,9,0,0,0,0,0,0,0,0,1,"No",0,0.68,0.66,0,"Yes","No","No","Yes","No","No"
2114244,1,4,0,0,0,0,0,0,0,0,0,"No",0,0.73,0.78,0,"No","No","No","Yes","No","No"
1311656,2,4,15,16,32,48,8,15,26,30,0,"No",0,0.77,0.8,0,"No","No","No","Yes","No","No"
2308549,4,12,0,0,0,1,1,2,2,4,0,"No",0,0.7,0.77,0,"No","No","No","Yes","No","No"
1662776,10,12,0,17,32,44,4,8,22,37,4,"No",2,0.63,0.72,0,"No","No","No","Yes","No","No"
2844104,3,10,0,0,0,0,0,0,0,0,1,"No",0,0.89,0.9,0,"No","No","No","Yes","No","No"
2234799,59,8,0,0,0,0,0,0,0,0,3,"No",0,0.86,0.93,0,"No","No","No","Yes","No","No"
3061036,7,8,0,45,45,67,9,27,42,59,9,"No",0,0.95,0.95,0,"No","No","No","Yes","No","No"
2268537,5,2,0,0,0,0,0,0,0,0,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
2817764,720,8,0,0,0,0,2,7,22,36,1,"No",0,0.9,0.9,0,"No","No","No","Yes","No","No"
2195073,164,8,0,0,0,0,4,6,9,17,1,"No",0,0.92,0.96,0,"Yes","No","No","Yes","No","No"
3255980,498,8,0,0,0,0,2,6,7,12,0,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1370622,-101,8,0,317,317,317,0,0,0,0,2,"No",0,1,0.33,101,"No","No","No","Yes","No","Yes"
2886399,37,8,0,15,30,45,2,11,24,30,5,"No",0,1,0.99,0,"No","No","No","Yes","No","No"
2303206,0,2,0,4,4,4,0,0,0,0,0,"No",0,0.7,0.66,0,"Yes","No","Yes","Yes","No","No"
1998720,10,9,0,0,0,0,0,0,0,0,0,"No",0,0.91,0.77,0,"No","No","No","Yes","No","No"
2274244,0,10,0,21,33,47,5,12,21,33,8,"No",0,0.89,0.9,0,"No","No","No","Yes","No","Yes"
2083393,74,2,0,0,0,0,6,10,26,30,2,"No",0,0.97,0.95,0,"Yes","No","No","Yes","No","No"
1631513,408,8,170,948,2328,3492,328,1169,2336,3676,237,"No",0,0.97,0.96,0,"No","No","No","Yes","No","No"
2847941,564,12,0,291,391,711,122,396,904,1468,61,"No",0,0.93,0.74,0,"No","No","No","Yes","No","No"
1138230,5,8,0,0,0,0,0,0,0,0,0,"No",0,0.48,0.39,0,"No","No","No","Yes","No","No"
3082735,2,2,0,0,0,0,0,1,2,3,0,"No",0,0.37,0.34,0,"Yes","No","No","Yes","No","No"
3092633,2,12,0,0,0,0,0,0,1,1,0,"No",0,0.57,0.68,0,"Yes","No","No","Yes","No","No"
2065738,33,8,0,0,7,14,9,18,38,62,9,"No",0,0.99,0.99,0,"No","No","No","Yes","No","No"
1245162,24,3,16,28,61,94,5,92,121,212,31,"No",0,0.89,0.92,0,"No","No","No","Yes","No","Yes"
1450542,67,0,0,95,130,130,6,31,62,91,6,"No",0,0,0,0,"No","No","No","Yes","No","No"
1923960,0,8,0,4,6,7,1,3,4,4,0,"No",0,0.8,0.82,0,"No","No","No","Yes","No","Yes"
1431812,80,2,0,0,0,0,0,0,0,0,2,"No",0,0.98,0.97,0,"Yes","No","No","Yes","No","No"
1671038,3,2,0,2,5,5,0,0,0,0,0,"No",0,0.8,0.83,0,"Yes","No","No","Yes","No","No"
1131271,0,2,0,15,21,27,0,0,0,0,0,"No",0,0.27,0.13,0,"Yes","No","Yes","Yes","No","No"
